id,url,event_text,title
1493,https://www.angelnews.co.uk/index.php?pageid=blog&blogcat=venture-capital&blogpost=venue-booking-platform-venuescanner-raises-15-million,"VenueScanner, the UK’s largest online venue booking platform, has secured a $1.5 million funding round led by Rianta Capital and ACF Investors.

Launched to enable individuals, businesses and event organisers to find better and more affordable venues, it is helping undiscovered and independent venues reimagine how they use their space and fill their downtime.

Rebecca Kelly, founder and CEO of VenueScanner, comments: “While the last year has taught us that we don’t need to be sitting next to each other to get our work done, it has also taught us how important it is to be together to create, to collaborate and to celebrate.",Venue booking platform VenueScanner raises $1.5 million
1509,https://www.marketsmedia.com/illuminate-invests-big-data-firm/,"Illuminate Financial Management has invested in TickSmith, which develops big data applications for capital markets, and has an initiative with CME Group to improve access to the US exchange’s historical data.

TickSmith said in a statement it had received a strategic investment of CAD$2m ($1.6M) from the venture capital firm which focuses on capital markets financial technology, to further commercialise its flagship product TickVault. The firm describes TickVault as a financial data lake platform for capital markets, which centralises data from external and internal data feeds and enables API access to data-intensive applications.",Illuminate Invests in 'Big Data' Firm - Markets Media
1551,https://www.timesofisrael.com/israeli-founded-maker-of-smart-scooters-gets-60-million-from-investors/,"Superpedestrian, a maker of smart scooters, has raised some $60 million from investors to expand its fleet of vehicles that have an intelligence system alerting for safety hazards.

Investors in the firm include the Citi Impact Fund, Jerusalem-based OurCrowd, and private equity firm Winthrop Square Capital, the US firm founded by Israel-born CEO Assaf Biderman, said in a statement.

Biderman, who has a background in physics, left for Boston 19 years ago and worked for 13 years in a lab at the Massachusetts Institute of Technology where researchers use machine learning and robotics in a bid to solve city problems.",Israeli-founded maker of 'smart scooters' gets $60 million from investors | The Times of Israel
1582,https://www.businessinsider.com/event-software-maker-bizzabo-raises-27-million-in-private-funding-2019-4?utm_content=89676933&utm_medium=social&utm_source=twitter&hss_channel=tw-218061205&r=us&ir=t,"JERUSALEM (Reuters) - Bizzabo, a U.S.-Israeli maker of software to manage and personalize professional events, said on Wednesday it raised $27 million in a funding round led by Viola Growth.

The latest round brings Bizzabo's total fundraising to $56 million and will help the company expand its platform and grow its research and development, it said.

New investor Next47, as well as existing investors such as Pilot Growth, which led the company’s previous round, also participated in this round.",Event Software Maker Bizzabo Raises $27 Million in Private Funding
1665,https://www.finsmes.com/2017/10/connexin-secures-up-to-10m-investment-from-digital-alpha-advisors.html,"Connexin, a Hull, UK-based metropolitan Wi-Fi company, secured up to a £10m investment.

The round was led by Digital Alpha Advisors.

The company intends to use the funds to build a technology campus, which will include a data centre and new headquarters, and to build out the team, with plans for 100 new jobs at its Hull headquarters and 10 new jobs at its office in London, ranging from apprentices to product managers.",Connexin Secures up to £10M Investment from Digital Alpha Advisors - FinSMEs
1961,https://tech.eu/2020/12/01/flowrite-pre-seed-funding/,"Finnish startup Flowrite, builders of an AI-powered writing tool, has closed a €550,000 pre-seed funding round from Lifeline Ventures and Seedcamp, joined by angel investors including Unity founder David Helgason. Flowrite is among the first companies globally to launch and raise funding for a product built on top of OpenAI’s language model GPT-3.

Dubbing itself a productivity tool, the Nordic software is designed to help professionals convert a few words into ready-to-send texts (be they emails, messages or posts).","Finnish startup Flowrite receives €550,000 to develop AI-based writing tool - Tech.eu"
1987,https://techcrunch.com/2019/06/27/ornikar-raises-40-million-for-its-driving-school-marketplace/,"French startup Ornikar is raising a $40 million Series B round (€35 million) from Idinvest and Bpifrance. The company competes with traditional driving schools in Europe with an online marketplace of students and teachers.

And Ornikar has been a massive success in France. Overall, 35 percent of driving school registrations in 2019 are handled by Ornikar.

There are many advantages in choosing Ornikar. For driver students, Ornikar is much more flexible than a traditional driving school. Driving schools in France are usually pretty small with only a handful of employees. It’s sometimes hard to book lessons, especially if you have a full-time work.",Ornikar raises $40 million for its driving school marketplace
2033,https://techcrunch.com/2017/01/18/iris-automation-raises-1-5-million-to-help-drones-sense-and-avoid-obstacles/,"Iris Automation Inc. has raised $1.5 million to bring “sense and avoid” technology, and truly self-flying capabilities, to drones used for industrial tasks.

Even for human pilots, identifying obstacles and deciding precisely how to maneuver a fast-flying aircraft around them poses a serious challenge. Iris’ technology analyzes and draws insights from videos captured by cameras onboard a drone in real time. “We’re designing this to work like a human pilot’s vision and decision-making process,” says Iris Automation CEO and co-founder Alexander Harmsen.",Iris Automation raises $1.5 million to help drones sense and avoid obstacles
2060,https://www.mobihealthnews.com/news/dental-startup-overjet-scoops-27-million-series-funding,"Digital dental health company Overjet scored $27 million in Series A funding for its artificial intelligence-backed dental assistant. General Catalyst and Insight Partners led the round with participation from Crosslink Capital and the MIT-affiliated E14 Fund.

This comes just over a year after the Boston-based company landed $7.85 million in a seed funding round led by Crosslink Capital. As of today the company boasts a total of more than $35 million in fundraising.",Dental startup Overjet scoops up $27 million in Series A funding | MobiHealthNews
2065,https://tech.eu/2018/03/21/ornikar-funding/,"French startup Ornikar, which provides online resources for people learning to drive, has raised €10 million from Idinvest Partners, Partech Ventures, Elaia Partners, and Brighteye Ventures.

The startup provides lower cost online-based driving and road safety tutorials. It currently has 200,000 users and operates in 250 cities in France. The new funds will be used to bolster its position in France and eventually internationalise, aiming to launch in its first European market outside of France by the end of the year.",Ornikar raises €10 million for its online driving school
2095,https://www.angelnews.co.uk/blog/lending/navenio-secures-400000-ukri-grant-funding-to-ease-covid-19-impact-on-healthcare-/,"Navenio, the healthcare scale-up whose location-based technology has been shown to double the throughput of hospital teams, has secured a £400,000 grant from the UK government and Innovate UK, the UK’s innovation agency, to address the impact of COVID-19 on hospitals.","Navenio secures £400,000 UKRI grant funding to ease COVID-19 impact on healthcare   "
2098,https://www.adexchanger.com/investment/appsflyer-extends-latest-210m-round-with-an-investment-from-salesforce/,"The more the merrier.

App attribution company AppsFlyer has a late breaking addition to its $210 million investment round, which closed in January: Salesforce Ventures.

Although Salesforce is only taking a small percentage of AppsFlyer as part of the round extension – less than 1% of the company, according to AppsFlyer CEO and co-founder Oren Kaniel – the investment is strategic.

“Shifts in the marketplace create challenges, but they also create opportunities,” Kaniel said. “And we – and Salesforce – see a lot of opportunity right now.”",AppsFlyer Extends Latest $210M Round With An Investment From Salesforce
2133,https://cointelegraph.com/news/delta-exchange-completes-5m-token-raise-following-investments-from-defi-players,"Delta Exchange, a cryptocurrency derivatives platform, has successfully concluded a $5 million private sale of its native Delta Exchange Token (DETO), setting the stage for wider adoption of its retail derivatives marketplace.

Some well-known names in decentralized finance, or DeFi, participated in the private sale, including Aave Ventures. Kyber Network. Sino Global, LuneX Ventures, BR Capital and others also participated in the sale.",Delta Exchange completes $5M token raise following investments from DeFi players
2152,https://www.mobihealthnews.com/news/emea/navenio-secures-50000-uk-fast-start-funding?utm_source=dlvr.it&utm_medium=twitter,"Oxford-based location technology scale-up Navenio have been awarded around £50,000 in funding from the Fast Start funding scheme run by Innovate UK and the UK government, the maximum amount available to an individual business.

The Fast Start competition was set up by the Department of Business, Energy and Industrial Strategy (BEIS) to promote and foster UK technology and research innovations to boost the country’s resilience to the impact of the COVID-19 pandemic.","Navenio secures £50,000 UK Fast Start funding | MobiHealthNews"
2208,https://techcrunch.com/2012/03/15/intel-capital-invests-21-million-in-swedish-eye-tracking-tech-company-tobii/,"Intel is betting big on the future of human interfaces with a $21 million (143 million kronor) investment in Tobii, a Swedish company that has been working for years on eye-tracking laptops and other devices. A 10% stake, it implies a valuation of around $200 million for the 12-year-old company. In 2007 Tobii raised $14M, then in 2009 another $26.8M, and the $21M from Intel Capital continues that trend of steady R&D funding.",Intel Capital Invests $21 Million In Swedish Eye-Tracking Tech Company Tobii | TechCrunch
2210,https://www.globenewswire.com/news-release/2022/12/13/2572812/0/en/dataiku-announces-200-million-investment-led-by-wellington-management.html,"NEW YORK, NY, Dec. 13, 2022 (GLOBE NEWSWIRE) -- Dataiku, the platform for Everyday AI, today announced $200 million in Series F funding led by new investor, Wellington Management, at a $3.7 billion valuation. The Series F investment brings Dataiku’s total primary funding since inception to approximately $600 million. This latest investment reinforces Dataiku’s leadership position and will help accelerate its platform capabilities and prepare the company for its n\ext phase of strong, sustainable growth.",Dataiku Announces $200 Million Investment Led by Wellington
2237,http://www.prweb.com/releases/sorcero_raises_3_5m_in_funding_for_language_intelligence_platform/prweb17179289.htm,"Sorcero is delighted to announce that we have successfully raised $3.5M from a consortium of international and domestic investors led by Leawood Venture Capital and WorldQuant Ventures, amongst others, as well as participation by existing investors. The funds will be used to support the creation of a language intelligence platform for insurance and life science companies.

The new investment round is already enabling Sorcero to expand in the language intelligence sector, both in the US and internationally. Building an innovative team is a key area of focus for Sorcero, which transforms how enterprises make critical decisions based on technical content ranging from medical science to building codes to insurance policies. With this round, Claiborne Deming joins the board along with Karl Gemperli of Leawood VC.",Sorcero raises $3.5M in funding for language intelligence platform 
2240,https://techcrunch.com/2022/09/08/london-based-regtech-steeleye-nabs-21m/?utm_campaign=2022%20funding%20press%20release&utm_content=220564525&utm_medium=social&utm_source=twitter&hss_channel=tw-823638183267201024,"London-based regulatory technology (regtech) startup SteelEye has raised $21 million in a Series B round of funding.

Founded in 2017, SteelEye works with banks, hedge funds, brokers, asset managers and more, to help them comply with strict regulatory procedures and requirements in their respective industries.

SteelEye essentially brings compliance to the cloud via a SaaS platform, with the promise of streamlined regulatory reporting, improved insights and a reduced risk of non-compliance with rules set out by the likes of the Market Abuse Regulation (MAR) in Europe and the Securities and Exchange Commission (SEC), the Commodity Futures Trading Commission (CFTC) and Financial Industry Regulatory Authority (FINRA), among others in the U.S. and beyond.",London-based regtech SteelEye nabs $21M | TechCrunch
2241,https://cheddar.com/media/cutover-raises-million-to-help-manage-large-enterprises,"Cutover is a cloud-based workplace management tool that's just secured fresh funding. The startup has raised $17 million dollars in a series A funding round led by index ventures. Ky Nichol, CEO of Cutover, joined Cheddar to discuss.",Cutover Raises $17 Million to Help Manage Large Enterprises
2276,https://fintech.global/2022/07/05/raylo-raises-e7-5m-for-the-responsible-evolution-of-bnpl/,"Raylo, a London-based subscription payment platform, has raised €7.5m.

According to a report by EU Startups, the round included a strategic investment from Wayra UK, as well as existing investors Octopus Ventures and Macquarie.

Raylo’s mission it to make products more accessible in a way that’s better for consumers, better for business and better for the environment.

The company’s platform can stand alone or sit alongside a merchants traditional buy now, pay later (BNPL) options.","Raylo raises €7.5m for the ""responsible evolution of BNPL"""
2282,https://www.pragmaticsemi.com/newsroom/press-releases/pragmatic-increases-series-c-funding-to-125-million/?utm_content=231645472&utm_medium=social&utm_source=twitter&hss_channel=tw-863046299788115968,"Pragmatic Semiconductor, a world leader in flexible electronics, is proud to announce that it has secured $35 million additional investment from high quality institutional investors. This brings the total raised in its Series C round to $125 million, oversubscribing the original target by more than 50%. Investors have been attracted by the massive potential for Pragmatic’s unique, flexible integrated circuits to replace mainstream silicon chips, as well as to enable trillions of smart items in applications that would never be possible with silicon.","
		Pragmatic Semiconductor increases Series C funding to $125 million - Pragmatic Semiconductor	"
2360,https://techcrunch.com/2019/04/17/bizzabo-series-d/?fbclid=iwar0kb94vuzs39db6dhbsai5tyjiwwm5p5zf-4xxpmuuoykod-ca2onnr3yu,"Bizzabo, the New York and Tel Aviv-based events management platform, has raised $27 million in Series D funding. Leading the round is Viola Growth, along with new investor Next47.

We’re also told that previous backers, including Pilot Growth, followed on. The new funding brings the total raised by the company to $56 million.

Originally launched in 2012 as a networking app for event attendees, Bizzabo now claims to be the leading end-to-end “Event Success Platform.” As it exists today, one way to describe the cloud-based software is akin to “Salesforce for events”: helping enterprises create, manage and execute every aspect of a live event.",Enterprise events management platform Bizzabo scores $27M Series D | TechCrunch
2370,https://blog.payjoy.com/2019/05/24/taking-our-mission-to-the-next-level-with-greylocks-series-b-investment-round/,"Today we announced that Greylock Partners led a $20M Series B investment round in PayJoy, with participation from our seed investor Core Innovation Capital and our Series A lead Union Square Ventures.  As part of this investment, Josh McFarland will be joining our board.  This brings our total financing in debt and equity to about $70M.

This round represents a significant milestone for us.  When we raised our Series A, we were primarily a finance company approving 90% of underbanked applicants in the US and Mexico for device financing using our software.  We are now primarily an enterprise software company enabling the underbanked to get a phone or get a loan in over a dozen countries and we’re continuing to grow globally.  Many of our partners have increased their approval rates from 10% to 90% and reduced their default rates by 50% using our software.",Taking our Mission to the Next Level with Greylock’s Series B Investment – PayJoy: Finance for the Next Billion
2385,https://www.genomicsplc.com/news/genomics-plc-completes-oversubscribed-30m-funding-round/,"Genomics plc, a pioneering healthcare company that uses large-scale genetic information to develop innovative precision healthcare tools, is pleased to announce that it has successfully completed a $30m funding round. Some highlights include:

Genomics plc will use the funding to expand its work building a patient-centric, population health platform that unlocks a more proactive, precise and personalised form of healthcare.

Genomics plc is leading the new area of genomic prevention: a paradigm-changing approach to sustainable healthcare. For the first time, it allows reliable and personalised estimates of risk for common diseases, well ahead of disease manifestation. This allows targeted interventions and tailored screening to either prevent disease entirely, or to catch it early when outcomes remain favourable.",Genomics plc completes oversubscribed $30m funding round - Genomics plc
2402,https://www.pharmatimes.com/news/nrg_therapeutics_gains_further_funding_from_parkinsons_uk_1375552,"Cambridge-based biotech company NRG Therapeutics has received further funding of £490k from Parkinson’s UK, bringing the total amount invested by the charity to £2.5m.

The new funding comes through Parkinson’s UK’s drug development arm – the Parkinson’s Virtual Biotech – a programme aiming to ‘plug the funding gap’ for projects with potential to help people living with Parkinson’s disease.

NRG operates in the field of mitochondrial biology, with plans to develop first-in-class treatments for Parkinson’s using its scientific approach.",NRG Therapeutics gains further funding from Parkinson’s UK - PharmaTimes
2410,https://www.irishtimes.com/business/technology/irish-co-founded-raylo-raises-nearly-10m-for-smartphone-leasing-service-1.4615150,"Raylo, a smartphone subscription company co-founded by two northerners, has raised $11.5 million (€9.7 million).

The deal brings to $40 million the total raised by the company to date.

Founded in 2019 by Karl Gilbert, Richard Fulton and Jinden Badesha, the London-headquartered company has a customer services and credit control Centre in Mr Gilbert's home town of Belfast.

Octopus Ventures, which led a £8.25 million seed funding round for the company earlier this year, returned to lead the latest investment. Other key investors in the Series A round included Macquarie Group, Guy Johnson of Carphone Warehouse and the co-founders of Funding Circle.",Irish co-founded Raylo raises nearly €10m for smartphone leasing service – The Irish Times
2422,https://www.angelnews.co.uk/blog/health/oxford-innovation-backs-biometric-implant-businesses-osstec/,"Oxford Innovation EIS Growth Fund alongside OION angel investors, have invested in the £1.2 million oversubscribed funding round for OSSTEC, the orthopaedics company developing bone healing implants.

Its patented platform technology, proven over 8 years of research and development at Imperial College London, reduces implant loosening and bone loss post-surgery. OSSTEC’s world leading team combining engineers and surgeons, has developed the first fully porous implants to stimulate long-term bone growth.",Oxford Innovation backs biometric implant businesses OSSTEC
2427,https://techcrunch.com/2019/04/17/bizzabo-series-d/?utm_campaign=q2%2f19%3a%20funding%20announcement&utm_content=89640150&utm_medium=social&utm_source=twitter&hss_channel=tw-218061205,"Bizzabo, the New York and Tel Aviv-based events management platform, has raised $27 million in Series D funding. Leading the round is Viola Growth, along with new investor Next47.

We’re also told that previous backers, including Pilot Growth, followed on. The new funding brings the total raised by the company to $56 million.

Originally launched in 2012 as a networking app for event attendees, Bizzabo now claims to be the leading end-to-end “Event Success Platform.” As it exists today, one way to describe the cloud-based software is akin to “Salesforce for events”: helping enterprises create, manage and execute every aspect of a live event.",Enterprise events management platform Bizzabo scores $27M Series D | TechCrunch
2428,https://techcrunch.com/2019/04/17/bizzabo-series-d/,"Bizzabo, the New York and Tel Aviv-based events management platform, has raised $27 million in Series D funding. Leading the round is Viola Growth, along with new investor Next47.

We’re also told that previous backers, including Pilot Growth, followed on. The new funding brings the total raised by the company to $56 million.

Originally launched in 2012 as a networking app for event attendees, Bizzabo now claims to be the leading end-to-end “Event Success Platform.” As it exists today, one way to describe the cloud-based software is akin to “Salesforce for events”: helping enterprises create, manage and execute every aspect of a live event.",Enterprise events management platform Bizzabo scores $27M Series D | TechCrunch
2449,https://techcrunch.com/2016/01/11/another-8-million-banked/?utm_content=bufferc48f3&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,"Mambu, the SaaS banking platform, has raised a further €8 million in funding. The round was led by Acton Capital Partners and CommerzVentures, with participation from existing investors. The additional capital will be used to expand its commercial team, invest in the platform and to open new offices in Asia and the Americas.

Founded in 2011, Mambu started out servicing micro-lenders, primarily in emerging markets but has since expanded with most of its growth coming from Europe and Asia Pacific with companies that provide anything from consumer lending and SME lending to the backbone of P2P organizations and new consumer banking offerings.","Mambu, The SaaS Banking Platform, Picks Up €8 Million Funding | TechCrunch"
2457,https://tech.eu/2021/01/11/cortilia-series-c,"Italian grocery delivery company Cortilia has closed a €34 million Series C round to fuel expansion as a sustainable B-corp.

Claiming to be Italy’s 'first online agricultural marketplace', Cortilia is now a full stack e-commerce company with a catalogue of 2,500 food products. The service, currently active in the regions of Lombardy, Emilia-Romagna and Piedmont, connects consumers with the selection from farmers, breeders and artisans.",Italian e-grocery startup Cortilia raises €34 million to get fresh local food to people's homes - Tech.eu
2463,https://www.crainsnewyork.com/article/20150720/technology/150719901/online-used-car-site-vroom-likened-to-zappos-and-warby-parker-raises-54-million,"Vroom has a used car it wants to sell you (actually, it has about 1,400 of them). And it just got $54 million to make it easier to persuade you to say yes.

The Flatiron-district-based startup, which hopes to do for used-auto sales what Zappos did for online shoe shopping, will use the Series B round to set up reconditioning facilities around the country. The new centers will allow Vroom to deliver a refurbished car to a customer's door within 24 hours.","Online used-car site Vroom, likened to Zappos and Warby Parker, raises $54 million | Crain's New York Business"
2468,https://medium.com/venture-beyond/announcing-butternut-boxs-series-c-of-over-20m-915ce9f5913e,"We are proud to announce that Butternut Box has raised a Series C round of over £20m led by L Catterton, who bring with them a wealth of global experience with brands and dog food in particular, with participation from both White Star Capital and Five Seasons.

This round comes less than 12 months after we co-led the Series B alongside Five Seasons, and, having worked closely with the team, we truly believe this is a testament to the constant focus of David and Kevin on two crucial parts of the business: Customers and Culture. Here, we wanted to take a step back to reflect on how the company has done so far and share some key insights from their journey in scaling from Series A to Series C.",Announcing Butternut Box’s Series C of over £20m | by White Star Capital | Venture Beyond | Medium
2470,https://techcrunch.com/2019/11/01/forecast/?utm_content=104627205&utm_medium=social&utm_source=twitter&hss_channel=tw-1443605941,"Forecast, a Denmark-based startup that has developed “AI-powered” project management software, has raised $5.5 million in new funding.

The round is led by Crane Venture Partners, with participation from existing backers SEED Capital and Heartcore. Forecast has raised $10 million in total funding to date.

Founded in late 2016, Forecast describes itself as an AI-powered project management solution that automates manual project management tasks, and brings extra visibility and predictive capabilities to project management. The idea is to help increase collaboration across teams with a better workflow and to improve planning.",Forecast raises $5.5M for its 'AI-powered' project management software | TechCrunch
2478,https://techcrunch.com/2020/06/17/onna/?tpcc=ectw2020,"Onna, the “knowledge integration platform” (KIP) that counts Dropbox and Slack as backers, has raised $27 million in Series B funding.

Leading the round is Atomico, with participation from Glynn Capital. Previous investors Dawn Capital, Nauta Capital and Slack Fund also followed on.

Founded in 2015, Barcelona and New York-based Onna integrates with a plethora of workplace apps, including Slack, Dropbox, G Suite, Microsoft 365 and Salesforce, to help unlock the proprietary knowledge stored in a company’s various cloud and on-premise software. Typical applications for a KIP include compliance, governance, archiving and “eDiscovery.”","Onna, the 'knowledge integration platform' for workplace apps, raises $27M Series B | TechCrunch"
2488,https://techcrunch.com/2021/02/25/newsela-the-replacement-for-textbooks-raises-100m-and-becomes-a-unicorn/,"Newsela, a SaaS platform for K-12 instructional material backed by the likes of TCV, Kleiner Perkins, Reach Capital and Owl Ventures, announced today that it has raised $100 million in a Series D round. The financing was led by new investor Franklin Templeton, and brings Newsela’s valuation to $1 billion. The new round is larger than the aggregate of Newsela’s prior capital raised to date.","Newsela, the replacement for textbooks, raises $100M and becomes a unicorn"
2491,https://oresundstartups.com/templafy-raises-e14-m-series-b-round/,"Templafy, the Copenhagen based startup providing a SaaS platform that delivers brand governance and productivity across enterprise business communications, announced it raised a €14 million ($17 million) round in its Series B. The funding will be used to accelerate Templafy’s ambitious growth plan, which includes scaling operations, expanding product and integrations offerings, and helping even more enterprises worldwide solve what Templafy calls ‘Document Anarchy’",Templafy raises €14 M to save the world from 'Document Anarchy' - Øresund Startups
2503,https://techcrunch.com/2019/11/01/forecast/,"Forecast, a Denmark-based startup that has developed “AI-powered” project management software, has raised $5.5 million in new funding.

The round is led by Crane Venture Partners, with participation from existing backers SEED Capital and Heartcore. Forecast has raised $10 million in total funding to date.

Founded in late 2016, Forecast describes itself as an AI-powered project management solution that automates manual project management tasks, and brings extra visibility and predictive capabilities to project management. The idea is to help increase collaboration across teams with a better workflow and to improve planning.",Forecast raises $5.5M for its 'AI-powered' project management software | TechCrunch
2545,https://tech.eu/2018/11/07/danish-startup-templafy-raises-15-million-for-its-enterprise-template-management-platform,"Copenhagen-based dynamic template management platform for enterprises Templafy has raised an additional $15 million from existing investors, including Insight Venture Partners and Dawn Capital as well as existing Series A investors SEED Capital, Preben Damgaard, the company’s founders and management, and other private investors. The deal is structured as an extension of Templafy's Series B round, bringing it to $32.2 million. The other $17.2 million was raised back in February, while the total amount attracted by the company since it was founded in 2014 is $40.2 million.",Danish startup Templafy raises $15 million for its enterprise template management platform - Tech.eu
2547,https://techcrunch.com/2021/04/19/payhawk-raises-20-million-to-unify-corporate-cards-payments-and-expenses/?tpcc=ectw2020,"Fintech startup Payhawk has raised a $20 million funding round. QED Investors is leading the round with existing investor Earlybird Digital East also participating. Payhawk is building a unified system to manage all the money that is going in and out.

Essentially, companies switching to Payhawk can replace several services they already use and that didn’t interact well with each other. Payhawk lets you issue corporate cards for your employees, manage invoices and track payments from a single interface.","Payhawk raises $20M to unify corporate cards, payments and expenses | TechCrunch"
2551,https://techcrunch.com/2016/01/11/another-8-million-banked/,"Mambu, the SaaS banking platform, has raised a further €8 million in funding. The round was led by Acton Capital Partners and CommerzVentures, with participation from existing investors. The additional capital will be used to expand its commercial team, invest in the platform and to open new offices in Asia and the Americas.

Founded in 2011, Mambu started out servicing micro-lenders, primarily in emerging markets but has since expanded with most of its growth coming from Europe and Asia Pacific with companies that provide anything from consumer lending and SME lending to the backbone of P2P organizations and new consumer banking offerings.","Mambu, The SaaS Banking Platform, Picks Up €8 Million Funding | TechCrunch"
2607,https://citywire.com/investment-trust-insider/news/rothschilds-augmentum-receives-3-5m-zopa-boost/a1144535,"Augmentum Fintech (AUGM), the venture capital fund spun off from RIT Capital Partners (RCP) earlier this year, has received a £3.5 million boost from the revaluation of peer-to-peer lender Zopa.

Zopa, one of five fintech companies in Augmentum’s seed portfolio, raised £44 million from a group of investors last week, including the investment trust’s fund manager Augmentum Capital.

This was Zopa’s ninth funding round since launch in 2005 and raised its valuation to £350 million. Last month the P2P lender announced it had returned to profits of £1.5 million in 2017, the first time it had not made a loss in six years.",Rothschild's Augmentum receives £3.5m Zopa boost
2722,https://www.polymateria.com/pfp-invests-2-2-2/,"Polymateria Limited (“Polymateria” or the “Company”), the British company which has pioneered biotransformation technology, today announced the successful completion of its Series B funding round. In a major boost to its mission to combat plastic pollution, Polymateria’s £20 million funding round was led by Singapore-based impact private equity fund ABC Impact and sustainable chemical company Indorama Ventures.

Proceeds from the funding round will be used to accelerate commercialisation of Polymateria’s biotransformation technology on a global scale. The company intends to both increase penetration into existing markets and expand into new markets where fugitive plastic pollution is most acute, including developing further in Asia. Polymateria also plans to boost its R&D capabilities by investing into its in-house laboratory at Imperial College London.",Investors back Polymateria’s Biotransformation Technology Which Tackles Plastic Pollution With £20 Million In Series B Funding Led By Singapore-Based Impact Private Equity Fund ABC Impact - Polymateria Ltd
2938,https://www.uktech.news/news/stasher-announces-%2425m-funding-round-20200121,"Stasher, the world’s first sharing economy network for luggage storage, has announced a $2.5 million funding round led by VentureFriends, along with various angels including Johan Svanstrom, former president of Expedia owned OTA giant, Hotels.com, who rejoins the illustrious team of backers supporting Stasher.

The funding comes after a great year for Stasher, which saw the luggage storage startup scale worldwide and more than triple their revenues year on year.",Stasher announces $2.5m funding round - UKTN | UK Tech News
3183,https://www.uktech.news/cybersecurity/thirdfort-secures-15m-20220308,"Online verification platform Thirdfort has raised £15m in a Series A funding round led by Breega and Element Ventures, with the founders of ComplyAdvantage, Tessian, Fenergo, R3, Funding Circle and Fidel also investing.

The London-based startup has built a platform to provide ID verification and tackle money laundering payment fraud, which has been a major problem in the capital.

The company was founded after co-founders Olly Thornton-Berry and Jack Bidgood’s friend lost £25,000 to a fraudster who had secretly accessed data regarding the purchase of a flat.",Thirdfort secures £15m for anti-money laundering platform
3201,https://techcrunch.com/2013/12/10/yodo1-2/?ncid=twittersocialshare,"Yodo1, a Beijing-based mobile games publisher that has gradually built a business that helps take games from the West to Asia and vice versa, has raised $11 million in funding led by GGV Capital.

This is the company’s second round and brings its total funding to $18 million. Other new investors, including Pavillion Capital and Iris Capital, participated. The previous round was led by Singtel Innov8.",Cross-Cultural Mobile Games Publisher Yodo1 Raises $11M Led By GGV Capital | TechCrunch
3213,https://www.socialleverage.com/blog/2022/3/1/fund-iii-portfolio-company-nayya-raises-55m-series-c-round,"We’re pleased to announce Fund III portfolio company Nayya has raised $55 million in a Series C equity round led by ICONIQ Growth. Since we first invested in Nayya in July of 2020, the startup went on to raise two more rounds totalling $48 million in 2021.

Nayya’s digital assistant helps users navigate the complexity of insurance using AI and data science to personalize how employees choose and use benefits.",Fund III Portfolio Company Nayya Raises $55M Series C Round — Social Leverage
3322,https://www.edtechreview.in/news/education-loan-provider-financepeer-raises-38m-in-series-b-round/,"Financepeer, a Google-incubated fintech player, which provides interest-free tuition fees to parents of school and college-going students, has raised around $38 million in its Series B round led by QED Fund.

The round also saw participation from other investors, including Atlanta US, and Avishkar Capital.

According to the regulatory filings with the Registrar of Companies (RoC), Financepeer has issued 35,805 CCPS having a face value of Rs 10 per share at a premium of Rs 80,578 per share to raise Rs 288.5 crore or close to $38 million.",Education Loan Provider Financepeer Raises $38M In Series B Round - EdTechReview
3425,http://www.prweb.com/releases/emv_capital_leads_3_4m_investment_in_smart_sensor_maker_pointgrab_helps_businesses_maintain_social_distance_in_post_covid_offices/prweb17950869.htm,"PointGrab, a maker of smart sensors that help businesses maintain social distancing in post-COVID offices, has completed a £3.4m equity raise led by specialist venture capitalist EMV Capital.

PointGrab’s product is a smart workplace platform system enabling organisations to count, track the flow and locate people at individual desks, on floors or across an entire campus. It alerts users when social distancing measures are breached.",EMV Capital leads £3.4m investment in smart sensor maker PointGrab – helps businesses maintain social distance in post-COVID offices 
3444,https://shorttermrentalz.com/news/stasher-funding-global-expansion/#.ximqv8wh-jw.twitter,"UK: Luggage storage network for the sharing economy, Stasher, has announced that it has raised $2.5 million in a funding round.

The round was led by VentureFriends, along with various angels including Johan Svanstrom, former president of Expedia-owned OTA giant Hotels.com, who rejoins the illustrious team of backers supporting Stasher.

The funding comes after a landmark year for Stasher, which saw the luggage storage startup scale worldwide and more than triple its revenues year on year. The company is now set to consolidate its position as a market leader by focusing its attention on strengthening its offering in key global markets and gaining ground in the travel industry.",Stasher raises $2.5m in funding for global expansion strategy
3613,https://www.nytimes.com/2022/03/01/business/serena-williams-venture-fund.html?smid=url-share,"Serena Williams’s early-stage venture capital firm, Serena Ventures, has raised an inaugural fund of $111 million that will invest in founders with diverse points of view, she told the DealBook newsletter. The investment firm led by the tennis star is already an active angel investor with a portfolio of 60 companies that includes SendWave, MasterClass and Daily Harvest.

“I’ve always been fascinated with technology, and I’ve always loved how it really shapes our lives,” said Ms. Williams, who has been investing for nine years. “When I met my husband, that was our first conversation. That’s how we met. I was talking about investments.” Ms. Williams’s husband is the Reddit co-founder Alexis Ohanian.",Serena Williams Raises More Than $100 Million for Venture Fund - The New York Times
