id,url,event_text,title
1277,https://fintech.global/2023/10/04/brite-payments-secures-60m-to-drive-global-expansion/,"Swedish FinTech Brite Payments has successfully secured $60m in a recent funding round led by Dawn Capital, with participation from Headline and existing investor Incore Invest.

With the newly secured funding, Brite Payments is poised for expansion on an international scale. The company’s strategic objectives include strengthening its presence in existing markets and making substantial investments in product development.

Brite Payments, founded in 2019 by Lena Hackelöer, operates as an instant payments provider that harnesses open banking technology to facilitate real-time account-to-account (A2A) payments between consumers and online merchants. Currently, the company boasts connections to 3,800 banks across 25 European countries.",Brite Payments secures $60m to drive global expansion
1296,https://www.bizjournals.com/austin/inno/stories/fundings/2023/09/25/funding-wrap-hiddenlayer-diligen-robotics.html,"Get details below on deals from the past week, when three companies announced $81 million in funding deals.

Want daily updates on fundings, hires and other news of interest to the startup community? Subscribe to Austin Inno's Beat newsletter.

HiddenLayer Inc., an Austin-based security provider for artificial intelligence models and assets, said Sept. 19 it raised $50 million in series A funding to accelerate growth as demand for its artificial intelligence software continues to rise.","Funding wrap: Tens of millions raised for cybersecurity AI, robots in ..."
1338,https://www.bankinfosecurity.com/cato-networks-raises-238m-on-3b-valuation-to-move-upmarket-a-23150,"A late-stage SASE startup led by a serial entrepreneur hauled in a massive equity investment to address the feature and capability needs of large enterprises.

The Tel Aviv-based company said the $238 million in funding will allow Cato Networks to more tightly align CASB and DLP capabilities with its SASE platform to facilitate access to cloud apps and safeguard sensitive data in motion and at rest, according to Chief Strategy Officer Yishay Yovel. The financing, led by LightSpeed Venture Partners, will allow the company to move toward an IPO in late 2024.",Cato Networks Raises $238M on $3B Valuation to Move Upmarket
1349,https://www.bizjournals.com/seattle/inno/stories/fundings/2023/10/05/portx-fintech-startup-fundraise-mercer-island.html,"Mercer Island-based fintech startup PortX is looking to grow its headcount after raising a $16.5 million Series B round in late September.

CEO David Wexler said the company plans to double or triple its roughly 30-person team over the next year. He added that PortX is hiring roles in engineering, product management and sales.

""Our pace of business is going up very dramatically,"" Wexler said. ""We need to keep pace with that and make sure we stay ahead of the curve.""",Fintech startup PortX raises $16.5M amid rapid growth
1354,https://www.insider.co.uk/news/eos-secures-10-million-british-30277699,"British Business Investments, a wholly-owned commercial subsidiary of the British Business Bank, has committed up to £10m to Eos Advisory via its Regional Angels Programme.

The funding will be allocated to invest alongside Eos’ Angel Syndicate and EIS Innovation Fund.

The St Andrews-based impact investment firm backs companies in the science, engineering and technology sectors, aimed at addressing societal and environmental challenges.

Its investment strategy focuses on early-stage equity investments across four key areas: disease diagnosis, prevention and treatment; energy security, climate change and pollution; food and water security; and sustainability of industrial processes.",Eos secures £10 million from British Business Investments
1356,https://technode.global/2023/10/12/japans-embedded-flash-memory-developer-floadia-raises-7m-from-inabata-and-others/,"Japan-based embedded flash memory developer Floadia Corporation has raised approximately JPY 1.05 billion ($7.04 million) in Series D round.

Floadia said in a statement on Wednesday that as a first closing, Inabata & Co., Ltd. headquartered in Chuo-ku, Osaka, and Cypress Capital, a Hong Kong investment company, underwrote an allotment of capital for a total of JPY 850 million ($5.7 million).

The funding also includes the JPY 200 million ($1.34 million) raised through venture debt (loan with stock acquisition rights) from Japan Finance Corporation in March 2023.",Japan's embedded flash memory developer Floadia raises $7M ...
1361,https://finance.yahoo.com/news/revio-secures-2-5m-venture-130000705.html,"AUSTIN, Texas, October 03, 2023--(BUSINESS WIRE)--Today, Revio announced $2.5 million in Series A venture funding led by BankTech Ventures, an investment fund focused on enhancing community banks, and EJF Ventures, a venture capital fund focused on fintech and banking technology. The financing will enable Revio to accelerate the adoption of its growth-focused, customer-insights platform. Revio’s platform enables community and regional financial institutions to identify actionable opportunities to grow relationships and increase customer retention, lifetime value, and profitability.",Revio Secures $2.5M in Venture Financing to Accelerate Community Bank Growth
1376,https://www.hpcwire.com/off-the-wire/jetcool-raises-17m-series-a-funding-round-to-meet-escalating-demand-for-data-center-cooling/,"LITTLETON, Mass., Oct. 12, 2023 — JetCool, a leading liquid cooling company for data centers, announced today the successful closure of a $17 million Series A funding round. Led by Bosch Ventures, the corporate venture capital arm of the Bosch Group, the investment round includes participation from leading technology investors such as In-Q-Tel, Raptor Group, and Schooner Capital.

The funds will be used to fuel global growth and further expand the company’s roadmap of next-generation liquid cooling solutions to match the growing demand for AI and high-density computing. As part of its investment, Bosch Ventures Investment Partner, Adam Jackson, will join JetCool’s board of directors.",JetCool Raises $17M Series A Funding Round to Meet Escalating ...
1384,https://www.newswire.ca/news-releases/canada-nickel-closes-previously-announced-us-12-million-loan-facility-with-auramet-international-inc--868140466.html,"TORONTO, Sept. 18, 2023 /CNW/ - Canada Nickel Company Inc. (""Canada Nickel"" or the ""Company"") (TSXV: CNC) (OTCQX: CNIKF) today announced that it has closed a secured loan facility with Auramet International, Inc. (""Auramet"") of US$12 million previously announced on September 6, 2023. The proceeds will be used towards working capital and will allow the Company to remain well-funded to continue to advance permitting and detailed engineering activities.",Canada Nickel Closes Previously Announced US$12 Million Loan ...
1388,https://siliconangle.com/2023/02/27/drone-startup-skydio-secures-230m-investment/,"Drone startup Skydio Inc. today announced that it has closed a $230 million late-stage funding round.

The Series E round, which values the startup at more than $2.2 billion, included contributions from more than a half-dozen investors. The participants included Linse Capital, the lead investor, as well as Nvidia Corp. and Andreessen Horowitz. It has raised $570 million in outside funding since launch.",Drone startup Skydio secures $230M investment
1390,https://www.prnewswire.com/news-releases/alphasense-grows-to-2-5-billion-valuation-securing-150-million-in-series-e-funding-led-by-bond-301941224.html,"BOND leads AlphaSense's latest fundraise, cementing AlphaSense's leadership in AI-driven market intelligence and fueling its investment in GenAI capabilities for enterprise customers

NEW YORK, Sept. 28, 2023 /PRNewswire/ -- AlphaSense, the leading market intelligence and search platform, today announced its $150 million Series E financing round, led by BOND, and joined by existing investors including Alphabet's CapitalG, Viking Global Investors, and Goldman Sachs. The financing brings AlphaSense's valuation to $2.5 billion.","AlphaSense Grows to $2.5 Billion Valuation, Securing $150 Million ..."
1392,https://www.barandbench.com/law-firms/dealstreet/khaitan-co-assists-westbridge-capital-and-beams-fintech-fund-in-series-b-funding-of-credgenics,"Khaitan & Co advised WestBridge Capital and Beams Fintech Fund on the Series B round which involved a combination of primary and secondary investments in Credgenics.

The core team that assisted WestBridge Capital consisted of Sanjay Khan Nagra (Partner), Prashanth Ramdas (Partner), B N Vivek (Principal Associate), Shivam Anand (Senior Associate) and Srivittal V (Associate) with assistance from the following:

The core team that assisted Beams Fintech Fund consisted of Kartikeya Prakash (Partner), Mihir Roy (Principal Associate), Dipshikha Dhar (Associate) with assistance on tax aspects from Avin Jain (Principal Associate).",Khaitan & Co assists WestBridge Capital and Beams Fintech Fund in Series B funding of Credgenics
1396,https://www.innovationnewsnetwork.com/cornish-lithium-receives-landmark-67m-investment/35902/,"Cornish Lithium’s largest existing institutional shareholder, TechMet, the critical minerals investment company, is investing a further $7m, bringing its total investment into Cornish Lithium to $30m.

Moreover, the UK Infrastructure Bank will invest approximately £24m ($30m) into developing the UK’s critical minerals supply chain with EMG, a US-based private equity fund focused on the energy and minerals sectors.

Councillor Louis Gardner, Economy Portfolio Holder at the Cornwall Council Cabinet, commented: “It’s exciting to see this investment into Cornish Lithium and Cornwall’s critical minerals sector more generally. We know that minerals such as lithium are vital in the transition to a low carbon economy and can potentially create high-value jobs in the region.”",Cornish Lithium receives landmark $67m investment
1404,https://techfundingnews.com/driving-decarbonisation-in-the-german-building-sector-purpose-green-secures-e3-3m-funding/,"A German climate tech startup Purpose Green, which drives the decarbonisation of the building sector, has secured €3.3 million in funding. The round was led by European VCs Speedinvest (which backed Resourcify and Sylvera) and Atlantic Labs.

The company will use the fresh capital to strengthen its team with ESG, climate and building experts, expand its presence in Germany and continuously develop its service and support offering.","Driving decarbonisation in the German building sector, Purpose ..."
1406,https://ciosea.economictimes.indiatimes.com/news/corporate/ai-chip-startup-enfabrica-raises-125-million-with-backing-from-nvidia/103621683,"The Series B venture funding round was led by Atreides Management, whose founder Gavin Baker, a veteran of Fidelity Investments, is taking a seat on Enfabrica's board.","AI chip startup Enfabrica raises $125 million, with backing from ..."
1408,https://auto.economictimes.indiatimes.com/news/auto-components/incore-semiconductors-raises-usd-3-mn/100225464,"InCore Semiconductors is building RISC-V processor cores in India, and the latest investment was announced at IT Ministry's 'SemiCon India FutureDesign Roadshow' at IIT-Delhi.",InCore Semiconductors raises USD 3 mn
1435,https://www.therobotreport.com/machina-labs-receives-investment-from-lockheed-martin/,"Machina Labs, a company that uses robotics to manufacture advanced sheet metal products, announced that Lockheed Martin Ventures (LMV), the venture arm of Lockheed Martin Corporation, completed its investment in the company. The investment brings Machina Labs total funding to date to $21.8 million.

Machina Labs plans to use the funding to accelerate company growth to meet customer demands, and expand research and development to include more processes and metallurgical offerings.",Machina Labs receives investment from Lockheed Martin
1462,https://news.yahoo.com/alphasense-ai-based-market-intel-120009125.html,"Market intelligence -- where organizations gather information about industries, other businesses, trends and more in order to use that data to help make business decisions -- has become a huge industry in itself over the last few decades, projected to be worth nearly $84 billion in revenues this year. Now, as newer innovations like ChatGPT threaten to cannibalize the market, one of the bigger startups in the space, AlphaSense, is announcing a significant fundraise of $150 million to double down on the opportunity for growth.","AlphaSense, an AI-based market intel firm, snaps up $150M at a $2.5B valuation"
1465,https://www.packaging-gateway.com/news/cove-funding-packaging-solution/,"Material science company Cove has raised an undisclosed amount of investment in a new funding round led by its long-time investor Valor Siren Ventures.

The company’s existing investors, including Lupa Systems, Litani Ventures and other high-profile celebrities, also joined the financing.

Proceeds from the funding will expedite Cove’s distribution of its biodegradable materials and packaging technologies to consumer-packaged goods companies that focus on reducing plastic usage.",Cove receives new funding to expedite its packaging solutions supply
1471,https://www.eu-startups.com/2023/06/elche-based-bit2me-closes-a-e14-million-investment-to-accelerate-its-expansion-to-latin-america/,"Bit2Me, a Spanish digital asset firm, registered with the Bank of Spain and backed by Inveready, has announced the closing of a €14 million investment led by Investcorp. According to the company, the round also includes significant participation from Telefónica Ventures, Telefónica’s vehicle for investing in technology startups with strategic relevance, which converts their previously announced investment from the end of last year.",Elche-based Bit2Me closes a €14 million investment to accelerate its ...
1533,https://siliconcanals.com/crowdfunding/upvest-partners-with-blackrock-and-raises-30m/,"Berlin-based Upvest, a fintech company, announced on Wednesday, October 11, that it has partnered with BlackRock, a global asset manager and technology provider, to make investing more accessible for Europeans.

Besides the partnership, Upvest has also raised €30M in funding with participation from BlackRock alongside existing investors including Bessemer Venture Partners, HV Capital, Earlybird, Notion Capital, ABN Amro Ventures and 10x Capital.",Upvest partners with BlackRock to make investing more accessible ...
1540,https://www.reuters.com/technology/open-source-ai-model-creator-nomic-raises-17-million-led-by-coatue-2023-07-13/,"July 13 (Reuters) - AI startup Nomic has raised $17 million in a new funding round from investors led by Coatue, the companies told Reuters.

The investment valued New York-based Nomic AI, a team of four at the time, at $100 million, showing continued interest from VCs to bet on small teams building popular AI products. Contrary Capital and Betaworks Ventures also participated in the round.",Open-source AI model creator Nomic raises $17 million led by Coatue
1545,https://finance.yahoo.com/news/endor-labs-raises-70m-reform-105900524.html,"Disruptor Will Use Oversubscribed Series A Funding From Blue-Chip VCs to Further Invest in Research & Development, Build out Application Code and Pipeline Security Capabilities, Further Invest in the Channel and Expand into EMEA

PALO ALTO, Calif., August 03, 2023--(BUSINESS WIRE)--Endor Labs, creator of the Code and Pipeline Governance Platform, today announced $70M in oversubscribed Series A financing from Lightspeed Venture Partners (LSVP), Coatue, Dell Technologies Capital, Section 32, and over 30 industry-leading CEOs, CISOs, and CTOs. Arif Janmohamed of Lightspeed, Sri Viswanath of Coatue and former CTO of Atlassian; and Deepak Jeevankumar of Dell Technologies Capital will be joining the Endor Labs Board. The new round of funding, which includes $22M converted to equity from the previous round and comes only 10 months after the company’s launch, will help Endor Labs create effective application security programs that don’t impose a productivity tax on developers.",Endor Labs Raises $70M to Reform Application Security and Eliminate Developer Productivity Tax
1546,https://techcrunch.com/2022/10/17/stability-ai-the-startup-behind-stable-diffusion-raises-101m/,"Stability AI, the company funding the development of open source music- and image-generating systems like Dance Diffusion and Stable Diffusion, today announced that it raised $101 million in a funding round led by Coatue and Lightspeed Venture Partners with participation from O’Shaughnessy Ventures LLC. The tranche values the company at $1 billion post-money, according to a Bloomberg source, and comes as the demand for AI-powered content generation accelerates.","Stability AI, the startup behind Stable Diffusion, raises $101M"
1567,https://www.theblock.co/post/140231/hivemapper-raises-18-million-to-create-decentralized-mapping-network,"Decentralized mapping network company Hivemapper has raised $18 million in a Series A funding round.

The round brings the company’s total financing to date to $23 million, according to a statement on Tuesday. The company declined to disclose Hivemapper's valuation.

Investment firm Multicoin Capital led the round, with participation from Craft Ventures, Solana Capital, Shine Capital, Spencer Rascoff’s 75 and Sunny Ventures — as well as previous investors Spark Capital, Founder Collective and Homebrew.",Hivemapper raises $18 million to create decentralized mapping network | The Block
1669,https://www.iotworldtoday.com/robotics/construction-automation-company-raises-15m-,"Promise Robotics, an AI company developing robotic systems to automate the construction industry, has closed its series A funding round with $15 million.

The round, which brings its total funding to date to $25 million, was led by Horizons Ventures with participation from Radical Ventures, Public Sector Pension Investment Board (PSP Investments) and strategic investors, including United Brotherhood of Carpenters, Relay Ventures and Alate Partners.",Construction Automation Company Raises $15M - Construction ...
1683,https://kr-asia.com/deals-in-brief-engine-biosciences-extends-series-a-round-talino-venture-studios-secures-investment-from-chemonics-ten-china-deals-and-more,"The Singapore-based biotech startup has raised an additional USD 27 million, bringing its total funds raised at the Series A level to USD 70 million. Polaris Partners led the investment with the support of new investors Coronet Ventures and SEEDS Capital (Enterprise Singapore), as well as existing investors ClavystBio (Temasek), Invus, and EDBI.

Engine Biosciences will allocate the newly raised capital toward the advancement of its precision oncology drug candidates through preclinical studies. It will also aim to obtain regulatory approvals for clinical trials and explore partnerships with pharmaceutical companies, targeting to license technology and assets for its drug development pipeline.","Deals in brief: Engine Biosciences extends Series A round, Talino Venture Studios secures investment from ..."
1685,https://www.nftgators.com/blackbird-labs-secures-24m-series-a-round-led-by-a16z-crypto/,"Blackbird Labs, a customer loyalty solutions provider focused on the hospitality industry has announced a $24 million funding round led by Andreessen Horowitz (A16z). The company offers an app that helps restaurants to directly connect and reward their guests, as well as, incentivize them to return.

The fundraising also attracted participation from new investors Amex Ventures and Bolt by QED, as well as, Union Square Ventures, Shine Capital and Variant as returning investors. Leading restaurant chains, Quality Branded, Rustic Canyon Family, Souvla and Brooks Reitz also joined the round.",Blackbird Labs Secures $24M Series A Round Led by A16z Crypto
1686,https://www.prnewswire.com/news-releases/blackbird-labs-raises-24-million-series-a-round-from-a16z-amex-ventures-and-more-to-help-transform-the-way-restaurants-approach-diner-loyalty-301946664.html,"Company's round, which also includes participation from fin-tech investor Bolt by QED, provides restaurants with an all-new way to get to know their diners and incentivize them to return again and again

NEW YORK, Oct. 4, 2023 /PRNewswire/ -- Today, Blackbird Labs, a hospitality technology company whose platform helps restaurants directly connect and reward their guests, as well as incentivize these customers to return, announced it has raised a $24 Million Series A round. The round was led by a16z, with participation from Amex Ventures and Bolt by QED, as well as the company's previous seed investors like Union Square Ventures, Shine, Variant, plus leading restaurant groups: Quality Branded, Rustic Canyon Family, Souvla and Brooks Reitz. The new funding will help Blackbird scale operations as it meets an ever growing need from leading restaurants across the country for an all new solution that will help them drive customer loyalty and create new revenue streams.","Blackbird Labs Raises $24 Million Series A Round From a16z, Amex Ventures and More to Help Transform the Way ..."
1801,https://www.finsmes.com/2023/03/edurino-raises-e10-5m-in-series-a-funding.html,"Edurino, a Munich, Germany-based EdTech startup, raised €10.5M in Series A funding.

The round was led by DN Capital joined by Tengelmann Ventures and FJ Labs. Existing investors btov Partners, Jens Begemann and Emerge Education all participate again.

The company intends to use the funds for international expansion in the DACH region.

Founded in 2021 by Irene Klemm and Franziska Meyer, Edurino is a hybrid learning platform that offers children from 4 to 8+ years a safe introduction to digital learning by combining a digital learning app, haptic play figures and an ergonomic stylus. More than 160 educational institutions use it for digital preschool lessons and over 100,000 products have been sold to families in the DACH region. Last year, the company signed with over 10 major retail partners and online stores in the DACH region. These include book, electrical and toy retailers, such as Media Markt, Saturn, Müller, Thalia and My Toys.",Edurino Raises €10.5M in Series A Funding
1826,https://www.thehindu.com/business/insurancedekho-raises-60-million-led-by-beams-fintech-fund/article67409198.ece,"InsuranceDekho, an Insurtech player, said it has raised $60 million in its ongoing Series-B funding round through a mix of equity and debt.

India-focused Beams Fintech Fund led the round by injecting $10 million, while Japanese giant Mitsubishi UFJ Financial Group, Inc. (MUFG), the insurer BNP Paribas Cardif, through its Insurtech fund managed by European investment major Eurazeo and Yogesh Mahansaria Family Office have come on board as new investors.",InsuranceDekho raises $60 million led by Beams Fintech Fund
1828,https://www.businesswire.com/news/home/20230803306582/en/Endor-Labs-Raises-70M-to-Reform-Application-Security-and-Eliminate-Developer-Productivity-Tax,"PALO ALTO, Calif.--(BUSINESS WIRE)--Endor Labs, creator of the Code and Pipeline Governance Platform, today announced $70M in oversubscribed Series A financing from Lightspeed Venture Partners (LSVP), Coatue, Dell Technologies Capital, Section 32, and over 30 industry-leading CEOs, CISOs, and CTOs. Arif Janmohamed of Lightspeed, Sri Viswanath of Coatue and former CTO of Atlassian; and Deepak Jeevankumar of Dell Technologies Capital will be joining the Endor Labs Board. The new round of funding, which includes $22M converted to equity from the previous round and comes only 10 months after the company’s launch, will help Endor Labs create effective application security programs that don’t impose a productivity tax on developers.",Endor Labs Raises $70M to Reform Application Security and ...
1845,https://www.dealstreetasia.com/stories/bizongo-fundraise-365597,"Bizongo, an e-commerce-focused packaging company headquartered in Mumbai, has raked in $50 million in its Series E round led by existing backer Schroder Adveq.

Other investors that participated in the round include International Finance Corp, Chiratae Ventures, B Capital, and British International Investment.

According to a report by The Economic Times, the fresh round has pegged the valuation of the company at $980 million.",India: Tiger Global-backed Bizongo raises $50m led by existing ...
1864,https://siliconcanals.com/news/startups/copenhagens-embla-secures-10m/,"Copenhagen-based Embla, a digital weight management clinic, announced on Wednesday that it has secured €10M in a Series A round of funding.

The round was backed by new investors Seed Capital and Inovo, as well as existing investors Crowberry Capital, VentureFriends, and Founders.

The Danish company says it will use the funds to roll out its app in the UK. It will also use the capital to integrate AI features to help customise treatments with plans to accelerate its expansion to the US.",Copenhagen-based Embla secures €10M to advance its digital ...
1890,https://www.cnbc.com/2023/11/03/wefox-raises-another-55-million-from-deutsche-bank-and-unicredit.html,"Wefox, the $4.5 billion German insurance technology group, has raised $55 million of fresh funding from Deutsche Bank and UniCredit, two anonymous sources familiar with the deal told CNBC.

The company, which sells insurance plans via an online platform, raised the fresh cash in a debt financing deal from the two European lenders, according to the sources, who were not authorized to disclose the information publicly.",Deutsche Bank and UniCredit back $4.5 billion insurance startup Wefox with $55 million in fresh funds
1892,https://www.therobotreport.com/dexory-raises-19m-in-series-a-to-advance-warehouse-visibility/,"Dexory has secured $19 million in Series A funding led by leading European VC firm Atomico, with participation from existing investors Lakestar, Kindred, Capnamic, and Maersk Growth, the investment arm of the global logistics and container shipping company, Maersk. Atomico Partner Ben Blume will join Dexory’s board of directors as part of this investment.

Addressing the urgent need for improved space utilization and increased efficiencies in warehouses worldwide, Dexory combines powerful analytics with autonomous robots capable of capturing rich image and sensor data from across a warehouse. This powerful combination provides comprehensive visibility across warehouses of any size, as well as connecting warehouses across the global supply chain through Dexory’s digital platform, DexoryView.",Dexory raises $19M in Series A to advance warehouse visibility
1894,https://tech.eu/2023/10/18/poppins-secures-eur8-million-for-childrens-neurotherapy/,"Today healthtech company Poppins (formerly known as Mila) has announced a €8 million financing round led by Eurazeo alongside Verve Ventures, Allianz France and HEC Ventures. This brings the company's funding to €12.9 million.

Founded in 2018 and spun out of the École Polytechnique, the company is dedicated to the treatment of children's neurodevelopmental disorders, launching a therapeutic program for the families of children with specific ""dys"" learning difficulties, such as dyslexia, dysorthographia and dyscalculia.",Poppins secures €8M for children's neurodevelopmental disorder ...
1899,https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=27855,"​Antigua, Guatemala, November 3, 2023 — The International Finance Corporation (IFC) and the U.S. International Development Finance Corporation (DFC) are investing $15 million in Antigua-based Pomona Impact Fund II to support the growth of small and medium-sized enterprises (SMEs), create jobs, and boost economic development primarily in Central America.

IFC and DFC's backing, with $7.5 million in equity investment from each institution, will enhance Pomona's support for SMEs in the agriculture, education, health, and water sectors, among others. The $30.5 million fund will provide organizational and operational support for businesses and help create value, while also promoting women-owned and managed companies. Mainly focused on Central America, the fund will also evaluate relevant projects in Mexico, Ecuador, and Colombia.",IFC and DFC Invest in Pomona Impact Fund II to Foster Growth of ...
1900,https://www.reuters.com/business/finance/kkr-raises-28-billion-second-global-impact-fund-2023-11-05/,"NEW YORK, Nov 5 (Reuters) - Private equity firm KKR & Co Inc (KKR.N) has completed raising money for its second global impact fund dedicated to investments that advance sustainability and social equity, amassing $2.8 billion.

Ken Mehlman and Robert Antablin, the fund's co-heads, told Reuters in an interview that more opportunities to deploy capital led to the firm attracting commitments from investors for more than double its first $1.3 billion impact fund raised in 2020.",KKR raises $2.8 billion for second global impact fund
1901,https://www.livemint.com/companies/start-ups/bizongo-raises-110-mn-in-funding-led-by-tiger-global-valuation-at-600-mn-11639987771772.html,"VCCircle had reported the development early December.

The series D round saw new investments from CDC and IFC EAF, and participation from existing investors BCap, Chiratae Ventures, Schroder Adveq, IFC and Add Ventures by SCG. Manish Choksi, a member of Bizongo’s Advisory Board and the Vice Chairman at Asian Paints, also invested in his personal capacity in the round, the company said in a statement on Monday.","Bizongo raises $110 mn in funding led by Tiger Global, valuation at $600 mn | Mint"
1902,https://www.prnewswire.com/news-releases/shine-technologies-raises-70-million-financing-round-to-accelerate-the-commercialization-of-near-term-applications-of-fusion-technology-301953235.html,"JANESVILLE, Wis., Oct. 11, 2023 /PRNewswire/ -- SHINE Technologies, LLC, a next-generation fusion technology company, today announced it has raised $70 million in additional funding. The round was led by existing investors including Baillie Gifford and Fidelity Management & Research Company, and also includes participation from new institutional investors. This round will complete the commercialization and scale-up of the company's near-term applications of fusion technology, which are used in the industrial, defense, and healthcare markets.",SHINE Technologies Raises $70 Million Financing Round to Accelerate the Commercialization of Near-Term ...
1903,https://www.pymnts.com/news/investment-tracker/2022/bizongo-raises-25m-to-help-se-asia-manufacturers-automate-supply-chains/,"Packaging materials platform Bizongo has raised $25 million to help Southeast Asia-based manufacturers automate their supply chains, access working capital and increase their clientele across the region, according to a Tech Funding News report Wednesday (Aug. 3).

Israeli venture capitalist Liquidity Group led Bizongo’s latest fundraising round. The company was founded in 2015 by Indian Institute of Technology graduates Sachin Agarwal, Aniket Deb and Ankit Tomar.",Bizongo Raises $25M to Help SE Asia Manufacturers Automate ...
1904,https://www.businesstoday.in/entrepreneurship/news/story/msme-fintech-lending-firm-flexiloanscom-raises-90-mn-in-latest-funding-336604-2022-06-07,"MSME-focused fintech lending firm FlexiLoans.com has raised around $90 million in series B funding from marquee investors like Denmark-based PE MAJ Invest, UK-based fintech investor Fasanara Capital and family offices of Dr Harry Banga and Yogesh Mahansaria along with existing shareholders like Sanjay Nayar.

Asia Link Advisors and Axis Capital acted as advisors for the fund raise. This is Fasanara Capital’s first SME investment in India and MAJ Invest’s third investment this year. Fasanara Capital and MAJ Invest have been investing in several fintechs and non-bank financial companies (NBFCs) globally.",MSME fintech lending firm FlexiLoans.com raises $90 mn in latest funding
1909,https://kr-asia.com/deals-in-brief-crossfund-raises-funds-for-emea-expansion-delos-closes-series-a-round-four-new-china-deals-and-more,"The early-stage investment platform has secured USD 1.5 million in fresh funding from undisclosed investors at a valuation of USD 47 million.

CrossFund plans to utilize the funds to expand its operations in the EMEA region. It is headquartered in Singapore and Vietnam. —e27

The Indian agritech startup has raised USD 10 million in a Series B funding round, utilizing a mix of debt and equity financing. The funding round was led by Norway-based Abler Nordic and existing investors including Aavishkaar Capital, Chiratae Ventures, and Trifecta Venture Debt Fund. —Inc42","Deals in brief: CrossFund raises funds for EMEA expansion, Delos closes Series A round, four new China deals, and ..."
1910,https://www.eu-startups.com/2023/05/cologne-based-sunhat-raises-e2-million-to-streamline-processing-of-sustainability-requests-and-esg-ratings/,"Sunhat, a German software startup that automates the processing of sustainability questionnaires and ESG ratings for suppliers, has secured €2 million in Seed funding. The financing round is led by early-stage investors Capnamic Ventures and xdeck ventures from Cologne, as well as industry experts WEPA Ventures. In addition, various business angels from the tech, compliance, and sustainability sectors have invested in the software solution for enterprise customers.",Cologne-based Sunhat raises €2 million to streamline processing of sustainability requests and ESG ratings
1911,https://tech.eu/2023/03/09/ordio-raises-eur29-million-for-shift-work-software/,"Cologne-based start-up Ordio has secured €2.9 million seed funding from Capnamic and Simon Capital.

The seed round is Ordio’s second financing round after it secured funding from 18 angel investors in August 2022, including Käfer Capital, allygatr, Tiny Ventures and Elmar Broscheit (Gorillas) – €1 million.

Founders David Keuenhof and Gregor Pilz are putting workforce management and scheduling in the palms of the hands of desk-less workers or frontline employees.",Ordio raises €2.9 million for shift work software
1912,https://www.greencarcongress.com/2023/08/20230822-accure.html,"ACCURE Battery Intelligence, a developer of predictive analytics software to ensure battery safety, performance and extended life for energy storage, electric vehicles, and other applications, secured a €7.2-million ($7.8-million) investment. The round was led by Blue Bear Capital and HSBC Asset Management, and included Riverstone Holdings and Capnamic Ventures.

The funding will enable ACCURE to accelerate its growth and provide comprehensive battery asset health and monitoring solutions to businesses worldwide across energy, electric vehicles, transit, marine, insurance and other industries. ACCURE currently supports more than 2.5 GWh for customers worldwide, helping optimize the performance and safety of their battery systems. Customers include Total Energies, New York City Transit and Berlin public transit agency BVG.",ACCURE Battery Intelligence secures €7.2M investment to expand ...
1913,https://tech.eu/2023/09/13/cleverly-raises-eur86m-for-its-digital-1-to-1-coaching-supporting-kids-and-teens/,"Today Berlin-based kids coaching provider cleverly closed its €4.6 million extended seed funding round.

Many children are dealing with school anxiety, lack of motivation, self-confidence, bullying and other challenges.

cleverly is a kids-coaching service that supports children and teens (7-21 years old) with 1-to-1 online coaching for personal skills as well as academic skills. This is supplemented by tutoring in all common school subjects.",Cleverly raises €8.6M for its digital 1-to-1 coaching supporting kids ...
1914,https://businesscloud.co.uk/news/machine-discovery-raises-4-5m-for-semiconductor-design-ai/,"Machine Discovery, a software company which uses machine learning technology to accelerate compute-intensive optimisation and simulation tasks, has secured £4.5 million of funding.

Spun out of the University of Oxford by researchers in the physics department, co-founder and CSO Muhammad Kasim invented the machine learning technology that underpins the company’s work, while co-founder and CTO Brett Larder developed the first prototype of its Discovery Platform.",Machine Discovery raises £4.5m for semiconductor design AI
1915,https://techtrendske.co.ke/2023/11/06/norrsken22s-tech-growth-fund-closes-at-205m-to-back-african-tech-startups/,"Pan-African venture capital firm Norrsken22  has closed its first African technology growth fund at $205m, surpassing its target of $200m.

Norrsken22 is a first time fund, led by a team of partners that each have decades of experience in investing in Africa, and in tech.

The firm was formed in 2022 by Niklas Adalberth (Founder of the Norrsken Foundation and payments unicorn, Klarna) and Hans Otterling, Partner of technology investment firm Northzone, and an investing team that has decades of experience investing on the African continent. Its investment team is led by Natalie Kolbe, who was previously Global Head of Private Equity at Actis, as well as Actis colleague Ngetha Waithaka in Kenya, and Lexi Novitske, who previously founded Acuity Venture Partners in Nigeria. Norrsken22 is pan-African and has teams on the ground in Nigeria, South Africa, Kenya and Ghana.",Norrsken22's tech growth fund closes at $205m to back African tech ...
1916,https://www.uktech.news/fintech/statement-funding-20230630,"Small business payments startup Statement has secured £1.5m in its pre-seed round led by venture capital firm Northzone to launch in the UK.

Statement provides a platform for SMBs to compare payments providers and claims it can save merchants “up to £5,400 annually” in card payment fees.

SMBs import their payment contracts onto Statement, which extracts the relevant details and then compares it to other offerings. Statement says its platform can compare settlement times, contract lengths and monthly charges.",Northzone leads £1.5m investment in payments startup Statement
